BatchNo,Temperature
2019-08-28,105.29629629629999
2019-08-28,86.0
2019-08-28,88.962962963
2019-08-28,97.77777777780001
2019-08-28,100.0
2019-08-28,97.74074074069999
2019-08-28,96.0
2019-08-28,98.1851851852
2019-08-28,96.29629629629999
2019-08-28,97.1111111111
2019-08-28,105.85714285709999
2019-08-28,100.6666666667
2019-08-28,100.62962962959999
2019-08-28,105.29629629629999
2019-08-28,106.2142857143
2019-08-28,103.1851851852
2019-08-28,106.77777777780001
2019-08-28,102.5
2019-08-28,106.4642857143
2019-08-28,108.37037037040001
2019-08-28,110.14814814809999
2019-08-28,98.0
2019-08-28,97.4814814815
2019-08-28,97.25
2019-08-28,100.5
2019-08-28,83.5384615385
2019-08-28,85.6666666667
2019-08-28,82.9411764706
2019-08-28,99.1111111111
2019-08-28,100.5238095238
2019-08-28,99.1111111111
2019-08-28,95.037037037
2019-08-28,102.6
2019-08-28,104.37037037040001
2019-08-28,107.1851851852
2019-08-28,101.22222222219999
2019-08-28,98.4814814815
2019-08-28,100.14814814809999
2019-08-28,100.2857142857
2019-08-28,99.60714285709999
2019-08-28,104.29629629629999
2019-08-28,102.8888888889
2019-08-28,104.19230769229999
2019-08-28,106.37037037040001
2019-08-28,83.7037037037
2019-08-28,103.62962962959999
2019-08-28,107.4074074074
2019-08-28,107.0
2019-08-28,108.5625
2019-08-28,103.0740740741
2019-08-28,106.14814814809999
2019-08-28,106.1666666667
2019-08-28,107.3846153846
2019-08-28,92.52941176469999
2019-08-28,104.64285714290001
2019-08-28,103.29629629629999
2019-08-28,104.4444444444
2019-08-28,109.0
2019-08-28,106.62962962959999
2019-08-28,108.25925925930001
2019-08-28,98.0
2019-08-28,100.70370370370001
2019-08-28,105.25
2019-08-28,106.85714285709999
2019-08-28,108.25925925930001
2019-08-28,107.74074074069999
2019-08-28,108.6153846154
2019-08-28,108.0
2019-08-28,106.0
2019-08-28,91.7142857143
2019-08-28,101.9259259259
2019-08-28,105.625
2019-08-28,102.74074074069999
2019-08-28,100.62962962959999
2019-08-28,96.4444444444
2019-08-28,97.92
2019-08-28,111.4615384615
2019-08-28,105.37037037040001
2019-08-28,100.69230769229999
2019-08-28,105.2142857143
2019-08-28,106.0
2019-08-28,103.0
2019-08-28,105.19230769229999
2019-08-28,101.92857142860001
2019-08-28,104.037037037
2019-08-28,106.92857142860001
2019-08-28,107.4444444444
2019-08-28,108.1
2019-08-28,101.1875
2019-08-28,108.1578947368
2019-08-28,109.22222222219999
2019-08-28,110.29629629629999
2019-08-28,107.0
2019-08-28,108.0740740741
2019-08-28,112.0
2019-08-28,109.0
2019-08-28,107.9259259259
2019-08-28,105.14285714290001
2019-08-28,100.62962962959999
2019-08-28,104.75
2019-08-28,105.35714285709999
2019-08-28,105.5555555556
2019-08-28,104.42857142860001
2019-08-28,106.8148148148
2019-08-28,107.0
2019-08-28,107.2916666667
2019-08-28,110.44
2019-08-28,109.0
2019-08-28,109.74074074069999
2019-08-28,107.07142857139999
2019-08-28,109.8888888889
2019-08-28,107.5925925926
2019-08-28,87.0
2019-08-28,94.22222222219999
2019-08-28,96.92857142860001
2019-08-28,99.1851851852
2019-08-28,98.0
2019-08-28,98.37037037040001
2019-08-28,96.0
2019-08-28,103.5555555556
2019-08-28,103.3913043478
2019-08-28,104.962962963
2019-08-28,96.9642857143
2019-08-28,99.619047619
2019-08-28,99.25925925930001
2019-08-28,99.7857142857
2019-08-28,102.42857142860001
2019-08-28,105.0357142857
2019-08-28,106.2142857143
2019-08-28,103.9642857143
2019-08-28,106.0
2019-08-28,100.32142857139999
2019-08-28,101.0
2019-08-28,104.70370370370001
2019-08-28,87.9642857143
2019-08-28,105.25
2019-08-28,102.32142857139999
2019-08-28,97.5357142857
2019-08-28,100.2857142857
2019-08-28,100.07142857139999
2019-08-28,98.0357142857
2019-08-28,101.0
2019-08-28,107.1153846154
2019-08-28,105.0769230769
2019-08-28,107.0
2019-08-28,106.32142857139999
2019-08-28,106.6666666667
2019-08-28,107.3333333333
2019-08-28,109.07142857139999
2019-08-28,100.0
2019-08-28,98.70370370370001
2019-08-28,105.1111111111
2019-08-28,101.0
2019-08-28,107.67857142860001
2019-08-28,105.37037037040001
2019-08-28,102.60714285709999
2019-08-28,107.7857142857
2019-08-28,104.9259259259
2019-08-28,105.0384615385
2019-08-28,104.4642857143
2019-08-28,98.1851851852
2019-08-28,96.962962963
2019-08-28,104.8095238095
2019-08-28,105.86363636360001
2019-08-28,100.0357142857
2019-08-28,102.5555555556
2019-08-28,103.07142857139999
2019-08-28,105.037037037
2019-08-28,103.62962962959999
2019-08-28,105.4642857143
2019-08-29,103.5185185185
2019-08-29,104.22222222219999
2019-08-29,106.14814814809999
2019-08-29,112.9545454545
2019-08-29,110.6666666667
2019-08-29,107.75
2019-08-29,100.9259259259
2019-08-29,100.4814814815
2019-08-29,101.4074074074
2019-08-29,105.8888888889
2019-08-29,106.0
2019-08-29,106.67857142860001
2019-08-29,101.0
2019-08-29,87.037037037
2019-08-29,109.0
2019-08-29,107.57142857139999
2019-08-29,109.3333333333
2019-08-29,111.4074074074
2019-08-29,108.62962962959999
2019-08-29,107.64285714290001
2019-08-29,109.39285714290001
2019-08-29,111.037037037
2019-08-29,97.25
2019-08-29,97.962962963
2019-08-29,104.7142857143
2019-08-29,98.4074074074
2019-08-29,105.5925925926
2019-08-29,104.25
2019-08-29,105.6818181818
2019-08-29,106.5555555556
2019-08-29,107.5925925926
2019-08-29,105.9259259259
2019-08-29,105.62962962959999
2019-08-29,105.29629629629999
2019-08-29,111.1111111111
2019-08-29,104.69230769229999
2019-08-29,102.5
2019-08-29,107.0
2019-08-29,105.0
2019-08-29,106.0
2019-08-29,98.3
2019-08-29,97.2142857143
2019-08-29,99.2307692308
2019-08-29,104.85714285709999
2019-08-29,104.5185185185
2019-08-29,103.5357142857
2019-08-29,108.5555555556
2019-08-29,99.962962963
2019-08-29,104.9615384615
2019-08-29,98.5925925926
2019-08-29,99.0740740741
2019-08-29,103.77777777780001
2019-08-29,105.0588235294
2019-08-29,103.64285714290001
2019-08-29,101.5
2019-08-29,101.52941176469999
2019-08-29,102.14814814809999
2019-08-29,102.0740740741
2019-08-29,100.4583333333
2019-08-29,99.69230769229999
2019-08-29,99.8888888889
2019-08-29,100.0
2019-08-29,99.1851851852
2019-08-29,96.0
2019-08-29,96.5
2019-08-29,97.0
2019-08-29,104.85714285709999
2019-08-29,98.35714285709999
2019-08-29,98.5555555556
2019-08-29,98.2307692308
2019-08-29,95.2352941176
2019-08-29,96.0
2019-08-29,91.1111111111
2019-08-29,96.92857142860001
2019-08-29,99.4074074074
2019-08-29,98.0
2019-08-29,101.4736842105
2019-08-29,98.2142857143
2019-08-29,91.14814814809999
2019-08-29,102.39285714290001
2019-08-29,105.2857142857
2019-08-29,107.1111111111
2019-08-29,106.5
2019-08-29,104.07142857139999
2019-08-29,97.0
2019-08-29,97.6153846154
2019-08-29,97.0
2019-08-29,98.8333333333
2019-08-29,100.5
2019-08-29,100.0
2019-08-29,97.4444444444
2019-08-29,94.9259259259
2019-08-29,95.62962962959999
2019-08-29,90.5357142857
2019-08-29,94.4814814815
2019-08-29,97.9565217391
2019-08-29,99.64
2019-08-29,95.4444444444
2019-08-29,97.85185185190001
2019-08-29,98.0
2019-08-29,100.0
2019-08-29,100.6666666667
2019-08-29,94.3333333333
2019-08-29,89.5
2019-08-29,95.9259259259
2019-08-29,97.37037037040001
2019-08-29,101.22727272729999
2019-08-29,104.14814814809999
2019-08-29,105.9166666667
2019-08-29,103.4444444444
2019-08-29,106.962962963
2019-08-29,107.0
2019-08-29,106.0
2019-08-29,111.6666666667
2019-08-29,111.24
2019-08-29,109.65384615379999
2019-08-29,110.29629629629999
2019-08-29,106.77777777780001
2019-08-29,104.77777777780001
2019-08-29,105.8846153846
2019-08-29,101.64285714290001
2019-08-29,111.4090909091
2019-08-29,110.7307692308
2019-08-29,100.0
2019-08-29,110.6666666667
2019-08-29,111.62962962959999
2019-08-29,100.5357142857
2019-08-29,101.0
2019-08-29,102.39285714290001
2019-08-29,105.4814814815
2019-08-29,106.25925925930001
2019-08-29,104.17857142860001
2019-08-29,106.0
2019-08-29,103.89285714290001
2019-08-29,101.25925925930001
2019-08-29,106.0
2019-08-29,104.9259259259
2019-08-29,104.5555555556
2019-08-29,112.0357142857
2019-08-29,94.25925925930001
2019-08-29,99.85185185190001
2019-08-29,86.2857142857
2019-08-29,107.5185185185
2019-08-29,105.3333333333
2019-08-29,104.25
2019-08-29,101.5185185185
2019-08-29,105.9259259259
2019-08-29,105.75
2019-08-29,104.25925925930001
2019-08-29,104.9259259259
2019-08-29,104.85714285709999
2019-08-29,100.5555555556
2019-08-29,104.35714285709999
2019-08-29,104.5555555556
2019-08-29,102.3333333333
2019-08-29,103.22222222219999
2019-08-29,105.4074074074
2019-08-29,106.0
2019-08-29,107.4444444444
2019-08-29,107.5925925926
2019-08-29,110.74074074069999
2019-08-29,112.07142857139999
2019-08-29,112.0740740741
2019-08-29,110.7857142857
2019-08-29,108.962962963
2019-08-29,106.1851851852
2019-08-29,105.8148148148
2019-08-29,109.8148148148
2019-08-29,110.9259259259
2019-08-29,107.85185185190001
2019-08-29,106.0
2019-08-29,97.4814814815
2019-08-29,97.0
2019-08-29,99.5185185185
2019-08-29,86.8846153846
2019-08-29,101.35714285709999
2019-08-29,94.14814814809999
2019-08-29,92.0
2019-08-29,84.8333333333
2019-08-29,96.8
2019-08-29,102.70370370370001
2019-08-29,99.0384615385
2019-08-29,93.0
2019-08-29,93.0
2019-08-29,96.6666666667
2019-08-29,99.60714285709999
2019-08-29,92.5769230769
2019-08-29,99.60714285709999
2019-08-29,98.64285714290001
2019-08-29,100.32142857139999
2019-08-29,86.25
2019-08-29,99.25925925930001
2019-08-29,88.6666666667
2019-08-29,99.0869565217
2019-08-29,89.5769230769
2019-08-29,97.962962963
2019-08-29,99.2857142857
2019-08-29,99.962962963
2019-08-29,95.4444444444
2019-08-29,100.8181818182
2019-08-29,100.0
2019-08-29,100.0
2019-08-29,104.1111111111
2019-08-29,95.0
2019-08-29,111.14285714290001
2019-08-29,105.42857142860001
2019-08-29,104.4117647059
2019-08-29,101.8
2019-08-29,100.6666666667
2019-08-29,107.85185185190001
2019-08-29,109.4642857143
2019-08-29,112.962962963
2019-08-29,105.9230769231
2019-08-29,112.85185185190001
2019-08-29,112.22222222219999
2019-08-29,109.8888888889
2019-08-29,94.4074074074
2019-08-29,103.5925925926
2019-08-29,108.25925925930001
2019-08-29,105.9642857143
2019-08-29,90.037037037
2019-08-29,110.85185185190001
2019-08-29,96.0
2019-08-29,105.5185185185
2019-08-29,103.82142857139999
2019-08-29,96.75
2019-08-29,100.39285714290001
2019-08-29,102.037037037
2019-08-29,105.037037037
2019-08-29,105.5925925926
2019-08-29,105.5555555556
2019-08-29,102.1111111111
2019-08-29,105.25925925930001
2019-08-29,100.2142857143
2019-08-29,107.10714285709999
2019-08-29,88.14285714290001
2019-08-29,90.5925925926
2019-08-29,92.69565217389999
2019-08-29,105.14814814809999
2019-08-29,103.25
2019-08-29,100.70370370370001
2019-08-29,99.70370370370001
2019-08-29,93.29629629629999
2019-08-29,109.42857142860001
2019-08-29,96.1851851852
2019-08-29,99.4074074074
2019-08-29,100.67857142860001
2019-08-29,97.80769230770001
2019-08-29,97.77777777780001
2019-08-29,96.64285714290001
2019-08-29,99.4545454545
2019-08-29,94.22222222219999
2019-08-29,95.74074074069999
2019-08-29,100.4444444444
2019-08-29,100.0
2019-08-29,99.07142857139999
2019-08-29,99.8888888889
2019-08-29,99.0357142857
2019-08-29,99.0
2019-08-29,99.5925925926
2019-08-29,97.68421052629999
2019-08-29,89.9259259259
2019-08-29,96.75
2019-08-29,95.39285714290001
2019-08-29,109.85185185190001
2019-08-29,94.0
2019-08-29,106.5185185185
2019-08-29,110.3
2019-08-29,108.5
2019-08-29,105.1851851852
2019-08-29,111.0
2019-08-29,110.29629629629999
2019-08-29,109.0
2019-08-29,98.5925925926
2019-08-29,99.8148148148
2019-08-29,98.9259259259
2019-08-29,93.37037037040001
2019-08-29,92.9642857143
2019-08-29,82.74074074069999
2019-08-29,99.0740740741
2019-08-30,110.0
2019-08-30,99.6153846154
2019-08-30,91.037037037
2019-08-30,92.64285714290001
2019-08-30,93.5555555556
2019-08-30,97.3888888889
2019-08-30,94.52
2019-08-30,100.0
2019-08-30,105.037037037
2019-08-30,99.8888888889
2019-08-30,100.67857142860001
2019-08-30,94.37037037040001
2019-08-30,92.962962963
2019-08-30,90.64285714290001
2019-08-30,108.35714285709999
2019-08-30,97.0
2019-08-30,106.7916666667
2019-08-30,98.5769230769
2019-08-30,102.8888888889
2019-08-30,99.7307692308
2019-08-30,103.70370370370001
2019-08-30,94.0
2019-08-30,94.32142857139999
2019-08-30,98.3333333333
2019-08-30,98.60714285709999
2019-08-30,97.14814814809999
2019-08-30,109.37037037040001
2019-08-30,108.962962963
2019-08-30,98.89285714290001
2019-08-30,104.35714285709999
2019-08-30,105.73684210530001
2019-08-30,105.8888888889
2019-08-30,94.0
2019-08-30,101.35714285709999
2019-08-30,101.0
2019-08-30,100.0
2019-08-30,94.0
2019-08-30,94.4444444444
2019-08-30,107.4074074074
2019-08-30,107.64285714290001
2019-08-30,103.25925925930001
2019-08-30,105.0357142857
2019-08-30,99.0740740741
2019-08-30,98.9642857143
2019-08-30,101.0
2019-08-30,103.9259259259
2019-08-30,103.12
2019-08-30,106.7307692308
2019-08-30,109.0
2019-08-30,89.22222222219999
2019-08-30,94.0
2019-08-30,95.1153846154
2019-08-30,98.5
2019-08-30,105.0
2019-08-30,99.3333333333
2019-08-30,110.45
2019-08-30,100.0
2019-08-30,97.74074074069999
2019-08-30,99.962962963
2019-08-30,94.32
2019-08-30,89.22222222219999
2019-08-30,90.0
2019-08-30,84.5185185185
2019-08-30,86.962962963
2019-08-30,98.44
2019-08-30,98.0740740741
2019-08-30,94.0
2019-08-30,99.7
2019-08-30,100.52
2019-08-30,100.4444444444
2019-08-30,80.3571428571
2019-08-30,94.34615384620001
2019-08-30,98.037037037
2019-08-30,99.7857142857
2019-08-30,98.57142857139999
2019-08-30,104.0
2019-08-30,97.0
2019-08-30,100.35714285709999
2019-08-30,92.5
2019-08-30,109.0
2019-08-30,106.5185185185
2019-08-30,106.7142857143
2019-08-30,105.37037037040001
2019-08-30,98.37037037040001
2019-08-30,107.8888888889
2019-08-30,101.4642857143
2019-08-30,109.4074074074
2019-08-30,94.85714285709999
2019-08-30,103.57142857139999
2019-08-30,104.14814814809999
2019-08-30,102.60714285709999
2019-08-30,97.962962963
2019-08-30,99.85185185190001
2019-08-30,100.0833333333
2019-08-30,86.9259259259
2019-08-30,99.1851851852
2019-08-30,100.17857142860001
2019-08-30,97.0
2019-08-30,98.8846153846
2019-08-30,100.0
2019-08-30,100.4615384615
2019-08-30,97.6666666667
2019-08-30,108.74074074069999
2019-08-30,93.14285714290001
2019-08-30,99.25
2019-08-30,102.62962962959999
2019-08-30,96.37037037040001
2019-08-30,91.67857142860001
2019-08-30,108.07142857139999
2019-08-30,107.32142857139999
2019-08-30,108.29629629629999
2019-08-30,106.3333333333
2019-08-30,108.6153846154
2019-08-30,109.62962962959999
2019-08-30,98.29629629629999
2019-08-30,100.0
2019-08-30,97.4444444444
2019-08-30,97.0
2019-08-30,97.0
2019-08-30,94.0
2019-08-30,95.8148148148
2019-08-30,100.0
2019-08-30,99.4814814815
2019-08-30,95.9166666667
2019-08-30,90.5
2019-08-30,81.8888888889
2019-08-30,92.9259259259
2019-08-30,96.9545454545
2019-08-30,95.9259259259
2019-08-30,95.64285714290001
2019-08-30,93.85185185190001
2019-08-30,99.88
2019-08-30,99.0740740741
2019-08-30,108.5
2019-08-30,109.6666666667
2019-08-30,96.0
2019-08-30,94.42857142860001
2019-08-30,93.67857142860001
2019-08-30,95.8888888889
2019-08-30,97.2142857143
2019-08-30,89.5555555556
2019-08-30,85.5
2019-08-30,105.57142857139999
2019-08-30,94.0
2019-08-30,94.0
2019-08-30,97.9642857143
2019-08-30,101.4814814815
2019-08-30,101.1111111111
2019-08-30,93.37037037040001
2019-08-30,92.7307692308
2019-08-30,97.6666666667
2019-08-30,98.6666666667
2019-08-30,96.9090909091
2019-08-30,96.0
2019-08-30,100.0357142857
2019-08-30,100.5185185185
2019-08-30,85.4642857143
2019-08-30,93.29629629629999
2019-08-30,98.3333333333
2019-08-30,98.64285714290001
2019-08-30,100.0740740741
2019-08-30,103.962962963
2019-08-30,108.62962962959999
2019-08-30,100.74074074069999
2019-08-30,105.65384615379999
2019-08-30,107.69565217389999
2019-08-30,98.6666666667
2019-08-31,87.6818181818
2019-08-31,104.3
2019-08-31,97.14814814809999
2019-08-31,98.60714285709999
2019-08-31,99.4074074074
2019-08-31,98.92857142860001
2019-08-31,98.9259259259
2019-08-31,99.962962963
2019-08-31,80.7142857143
2019-08-31,85.5925925926
2019-08-31,79.7037037037
2019-08-31,87.1851851852
2019-08-31,105.5555555556
2019-08-31,104.0
2019-08-31,82.25
2019-08-31,83.5909090909
2019-08-31,85.6666666667
2019-08-31,89.0357142857
2019-08-31,90.0909090909
2019-08-31,93.9259259259
2019-08-31,97.962962963
2019-08-31,100.0
2019-08-31,98.74074074069999
2019-08-31,97.85714285709999
2019-08-31,100.0
2019-08-31,100.74074074069999
2019-08-31,101.0
2019-08-31,100.0
2019-08-31,83.9285714286
2019-08-31,99.0357142857
2019-08-31,104.92857142860001
2019-08-31,101.75
2019-08-31,104.037037037
2019-08-31,103.9642857143
2019-08-31,96.14285714290001
2019-08-31,91.0
2019-08-31,98.0
2019-08-31,104.08
2019-08-31,99.14814814809999
2019-08-31,97.3888888889
2019-08-31,100.0
2019-08-31,90.9642857143
2019-08-31,106.7142857143
2019-08-31,106.5925925926
2019-08-31,103.0
2019-08-31,106.1111111111
2019-08-31,100.35714285709999
2019-08-31,95.14814814809999
2019-09-02,86.77777777780001
2019-09-02,91.5555555556
2019-09-02,90.29629629629999
2019-09-02,109.22222222219999
2019-09-02,97.7857142857
2019-09-02,105.25925925930001
2019-09-02,100.0
2019-09-02,100.14814814809999
2019-09-02,98.1851851852
2019-09-02,98.0
2019-09-02,98.3333333333
2019-09-02,103.4814814815
2019-09-02,103.6666666667
2019-09-02,106.1851851852
2019-09-02,107.7142857143
2019-09-02,107.35714285709999
2019-09-02,95.0357142857
2019-09-02,106.3333333333
2019-09-02,105.625
2019-09-02,106.1851851852
2019-09-02,104.57142857139999
2019-09-02,103.74074074069999
2019-09-02,104.29629629629999
2019-09-02,103.14814814809999
2019-09-02,99.0
2019-09-02,96.0
2019-09-02,85.7857142857
2019-09-02,107.6
2019-09-02,101.77777777780001
2019-09-02,102.62962962959999
2019-09-02,103.0357142857
2019-09-02,105.85714285709999
2019-09-02,98.0
2019-09-02,108.42857142860001
2019-09-02,108.1851851852
2019-09-02,100.0
2019-09-02,98.44
2019-09-02,98.67857142860001
2019-09-02,105.5555555556
2019-09-02,107.4545454545
2019-09-02,103.4230769231
2019-09-02,108.4444444444
2019-09-02,110.42857142860001
2019-09-02,95.0
2019-09-02,96.962962963
2019-09-02,104.1111111111
2019-09-02,107.0740740741
2019-09-02,109.68
2019-09-02,108.2857142857
2019-09-02,103.9259259259
2019-09-02,99.35714285709999
2019-09-02,107.0
2019-09-02,111.9259259259
2019-09-02,109.5925925926
2019-09-02,107.3333333333
2019-09-02,106.14285714290001
2019-09-02,90.0952380952
2019-09-02,106.962962963
2019-09-02,105.70370370370001
2019-09-02,104.3684210526
2019-09-02,108.75
2019-09-02,105.962962963
2019-09-02,100.0
2019-09-02,94.5555555556
2019-09-02,95.8888888889
2019-09-02,101.2857142857
2019-09-02,107.39285714290001
2019-09-02,111.1851851852
2019-09-02,110.037037037
2019-09-02,108.85185185190001
2019-09-02,96.82352941180001
2019-09-02,104.57142857139999
2019-09-02,106.1851851852
2019-09-02,108.37037037040001
2019-09-02,101.25925925930001
2019-09-02,106.7142857143
2019-09-02,102.74074074069999
2019-09-02,100.85185185190001
2019-09-02,104.5
2019-09-02,111.1578947368
2019-09-02,111.0
2019-09-02,108.3846153846
2019-09-02,107.5925925926
2019-09-02,100.14814814809999
2019-09-02,101.0357142857
2019-09-02,108.6666666667
2019-09-02,107.45
2019-09-02,107.10714285709999
2019-09-02,106.42857142860001
2019-09-02,103.962962963
2019-09-02,97.14814814809999
2019-09-02,95.0
2019-09-02,95.0
2019-09-02,99.6666666667
2019-09-02,101.9642857143
2019-09-02,99.25
2019-09-02,97.37037037040001
2019-09-02,95.5357142857
2019-09-02,93.2142857143
2019-09-02,92.4074074074
2019-09-02,93.3333333333
2019-09-02,92.037037037
2019-09-02,94.8148148148
2019-09-02,102.82142857139999
2019-09-02,98.0740740741
2019-09-02,98.9259259259
2019-09-02,97.0
2019-09-02,99.4
2019-09-02,96.14285714290001
2019-09-02,103.22222222219999
2019-09-02,103.5555555556
2019-09-02,104.8095238095
2019-09-02,105.2857142857
2019-09-02,103.17857142860001
2019-09-02,104.29629629629999
2019-09-02,105.962962963
2019-09-02,107.92857142860001
2019-09-02,108.12
2019-09-02,102.96
2019-09-02,109.7857142857
2019-09-02,108.9259259259
2019-09-02,95.89285714290001
2019-09-02,94.67857142860001
2019-09-02,95.4444444444
2019-09-02,101.25925925930001
2019-09-02,97.0
2019-09-02,102.0740740741
2019-09-02,103.85714285709999
2019-09-02,103.70370370370001
2019-09-02,108.0740740741
2019-09-02,106.9
2019-09-02,106.1111111111
2019-09-02,105.0769230769
2019-09-02,101.5
2019-09-02,102.0
2019-09-02,97.0
2019-09-02,95.75
2019-09-02,104.89285714290001
2019-09-02,98.037037037
2019-09-02,104.5185185185
2019-09-02,104.0357142857
2019-09-02,96.14814814809999
2019-09-02,103.0
2019-09-02,101.14814814809999
2019-09-02,104.0
2019-09-02,97.10714285709999
2019-09-02,93.62962962959999
2019-09-02,93.4615384615
2019-09-02,95.5
2019-09-02,96.04
2019-09-02,94.77777777780001
2019-09-02,91.77777777780001
2019-09-02,90.5925925926
2019-09-02,105.1111111111
2019-09-02,89.5185185185
2019-09-02,98.29629629629999
2019-09-02,100.3333333333
2019-09-02,100.5185185185
2019-09-02,105.29629629629999
2019-09-02,105.85185185190001
2019-09-02,105.85185185190001
2019-09-02,108.57142857139999
2019-09-02,111.8148148148
2019-09-02,104.962962963
2019-09-02,103.25
2019-09-02,98.037037037
2019-09-02,97.5555555556
2019-09-02,109.7857142857
2019-09-02,112.67857142860001
2019-09-02,108.39285714290001
2019-09-02,99.4074074074
2019-09-02,106.29629629629999
2019-09-02,105.0
2019-09-02,97.10714285709999
2019-09-02,95.07142857139999
2019-09-02,92.4074074074
2019-09-02,89.9259259259
2019-09-02,107.82142857139999
2019-09-02,108.65384615379999
2019-09-02,107.0
2019-09-02,110.62962962959999
2019-09-02,110.25925925930001
2019-09-02,108.5357142857
2019-09-02,105.77777777780001
2019-09-02,102.7857142857
2019-09-02,103.9259259259
2019-09-02,91.82142857139999
2019-09-02,90.92857142860001
2019-09-02,110.92857142860001
2019-09-02,104.9259259259
2019-09-02,104.4642857143
2019-09-02,97.32142857139999
2019-09-02,104.35714285709999
2019-09-02,104.0
2019-09-02,110.25925925930001
2019-09-02,107.0
2019-09-02,106.10714285709999
2019-09-02,100.0
2019-09-02,102.77777777780001
2019-09-02,100.85185185190001
2019-09-02,97.5925925926
2019-09-02,96.0
2019-09-02,111.64285714290001
2019-09-02,95.8888888889
2019-09-02,111.1304347826
2019-09-02,106.92857142860001
2019-09-02,99.0
2019-09-02,104.5238095238
2019-09-02,107.5555555556
2019-09-02,105.1851851852
2019-09-02,103.0
2019-09-02,100.962962963
2019-09-02,106.77777777780001
2019-09-02,106.2857142857
2019-09-02,105.9545454545
2019-09-02,108.25
2019-09-02,107.9259259259
2019-09-02,107.25925925930001
2019-09-02,109.25925925930001
2019-09-02,108.0
2019-09-02,108.35714285709999
2019-09-02,106.1851851852
2019-09-02,109.1851851852
2019-09-02,105.74074074069999
2019-09-02,105.4444444444
2019-09-02,100.32142857139999
2019-09-02,107.0
2019-09-02,99.5652173913
2019-09-02,98.8148148148
2019-09-02,98.07142857139999
2019-09-02,98.0
2019-09-02,99.2
2019-09-02,99.9565217391
2019-09-02,100.0
2019-09-02,102.4642857143
2019-09-02,97.0
2019-09-02,99.67857142860001
2019-09-02,100.0
2019-09-02,100.4444444444
2019-09-02,110.037037037
2019-09-02,108.2380952381
2019-09-02,108.07142857139999
2019-09-02,110.0740740741
2019-09-02,105.14814814809999
2019-09-02,98.0
2019-09-02,99.37037037040001
2019-09-02,106.37037037040001
2019-09-02,107.0357142857
2019-09-02,106.5925925926
2019-09-02,110.25
2019-09-02,95.8148148148
2019-09-02,110.70370370370001
2019-09-02,102.0
2019-09-02,106.85714285709999
2019-09-02,105.5925925926
2019-09-02,101.8148148148
2019-09-02,106.5925925926
2019-09-02,106.5357142857
2019-09-02,109.29629629629999
2019-09-02,108.92
2019-09-02,110.57142857139999
2019-09-02,107.22222222219999
2019-09-02,105.14285714290001
2019-09-02,97.85185185190001
2019-09-02,106.52
2019-09-02,109.6666666667
2019-09-02,98.0
2019-09-02,90.30769230770001
2019-09-02,104.0
2019-09-02,106.29629629629999
2019-09-02,106.22222222219999
2019-09-02,107.32142857139999
2019-09-02,102.35714285709999
2019-09-02,105.0625
2019-09-02,108.29629629629999
2019-09-02,111.42857142860001
2019-09-02,98.72727272729999
2019-09-02,107.4814814815
2019-09-02,102.6666666667
2019-09-02,101.7142857143
2019-09-02,103.4444444444
2019-09-02,103.3333333333
2019-09-02,105.22222222219999
2019-09-02,104.4074074074
2019-09-02,104.74074074069999
2019-09-02,104.85714285709999
2019-09-02,101.4444444444
2019-09-02,98.0
2019-09-02,98.0
2019-09-02,99.0
2019-09-02,100.25
2019-09-02,100.0
2019-09-02,100.0
2019-09-02,99.1851851852
2019-09-02,99.4642857143
2019-09-02,106.962962963
2019-09-02,105.5925925926
2019-09-02,98.3333333333
2019-09-02,103.25
2019-09-02,96.25925925930001
2019-09-02,96.5909090909
2019-09-02,94.5
2019-09-02,94.4074074074
2019-09-02,101.6666666667
2019-09-02,103.4444444444
2019-09-02,100.14814814809999
2019-09-02,94.0
2019-09-02,94.0
2019-09-02,97.8888888889
2019-09-02,97.8888888889
2019-09-02,97.89285714290001
2019-09-02,96.0833333333
2019-09-02,103.29629629629999
2019-09-02,96.34615384620001
2019-09-02,102.4814814815
2019-09-02,104.34615384620001
2019-09-02,104.0357142857
2019-09-02,107.44
2019-09-02,104.64285714290001
2019-09-02,104.60714285709999
2019-09-02,103.67857142860001
2019-09-02,103.0
2019-09-02,108.85714285709999
2019-09-02,109.14814814809999
2019-09-02,104.17857142860001
2019-09-02,107.3846153846
2019-09-02,102.29629629629999
2019-09-02,108.82142857139999
2019-09-02,97.2142857143
2019-09-02,94.8888888889
2019-09-02,90.0
2019-09-02,96.0357142857
2019-09-02,105.42857142860001
2019-09-02,100.89285714290001
2019-09-02,100.62962962959999
2019-09-02,100.32142857139999
2019-09-02,99.4074074074
2019-09-02,94.0
2019-09-02,104.9615384615
2019-09-02,107.6153846154
2019-09-03,107.10714285709999
2019-09-03,102.62962962959999
2019-09-03,108.1851851852
2019-09-03,105.74074074069999
2019-09-03,108.0
2019-09-03,110.0740740741
2019-09-03,109.5384615385
2019-09-03,107.0
2019-09-03,108.0
2019-09-03,106.8888888889
2019-09-03,107.14285714290001
2019-09-03,112.17857142860001
2019-09-03,112.6666666667
2019-09-03,114.6666666667
2019-09-03,96.0
2019-09-03,96.2857142857
2019-09-03,109.77777777780001
2019-09-03,113.0
2019-09-03,105.14814814809999
2019-09-03,106.5555555556
2019-09-03,111.6666666667
2019-09-03,113.0
